"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 06 04:10:41 GMT 2022","Mon Jun 06 04:11:03 GMT 2022","22401","","tests/testwithether.spec.ts","Test Suite - Ethereum","","","Test - select a token exchange pair to get swap rate",""
"passed","Mon Jun 06 04:11:09 GMT 2022","Mon Jun 06 04:12:02 GMT 2022","53199","","tests/testwithrinkeby.spec.ts","Test Suite - Rinkeby","","","Test - perform token swap for an exchange pair when account has sufficient fund",""
"passed","Mon Jun 06 04:11:03 GMT 2022","Mon Jun 06 04:11:07 GMT 2022","3739","","tests/testwithether.spec.ts","Test Suite - Ethereum","","","Test - token swap is not allowed for insufficient fund",""
"passed","Mon Jun 06 04:11:07 GMT 2022","Mon Jun 06 04:11:09 GMT 2022","2106","","tests/testwithether.spec.ts","Test Suite - Ethereum","","","Test - import a custom erc20 token",""
